crag_number,crag_name,route_number,route_name,grade,length_m,route_url
11,"Grande CuckooA small crag, but with some good mid-grade climbing on",,Penguin4b12m,,,https://climbinleonidio.com/route/penguin-16/
11,"Grande CuckooA small crag, but with some good mid-grade climbing on",,Nestsitter6b+30m,,,https://climbinleonidio.com/route/nestsitter-16/
11,"Grande CuckooA small crag, but with some good mid-grade climbing on",,Over-slab6a10m,,,https://climbinleonidio.com/route/over-slab-16/
12,"H.A.D.A.A tough crag on a natural terrace in a shady gorge. Naturally polished rock and tricky, hard-for-the grade routes.",,Emovoros8a+25m,,,https://climbinleonidio.com/route/emovoros-16/
12,"H.A.D.A.A tough crag on a natural terrace in a shady gorge. Naturally polished rock and tricky, hard-for-the grade routes.",,Skithropos8a25m,,,https://climbinleonidio.com/route/skithropos-16/
12,"H.A.D.A.A tough crag on a natural terrace in a shady gorge. Naturally polished rock and tricky, hard-for-the grade routes.",,Parakladi8b25m,,,https://climbinleonidio.com/route/parakladi-16/
12,"H.A.D.A.A tough crag on a natural terrace in a shady gorge. Naturally polished rock and tricky, hard-for-the grade routes.",,Ortolana8b+?25m,,,https://climbinleonidio.com/route/ortolana-16/
12,"H.A.D.A.A tough crag on a natural terrace in a shady gorge. Naturally polished rock and tricky, hard-for-the grade routes.",,Ortolana ext8c?30m,,,https://climbinleonidio.com/route/ortolana-ext-16/
12,"H.A.D.A.A tough crag on a natural terrace in a shady gorge. Naturally polished rock and tricky, hard-for-the grade routes.",,Octopus arms7c+25m,,,https://climbinleonidio.com/route/octopus-arms-16/
12,"H.A.D.A.A tough crag on a natural terrace in a shady gorge. Naturally polished rock and tricky, hard-for-the grade routes.",,Knucklehead8a+?20m,,,https://climbinleonidio.com/route/knucklehead-16/
12,"H.A.D.A.A tough crag on a natural terrace in a shady gorge. Naturally polished rock and tricky, hard-for-the grade routes.",,The roof is on fire8a15m,,,https://climbinleonidio.com/route/the-roof-is-on-fire-16/
12,"H.A.D.A.A tough crag on a natural terrace in a shady gorge. Naturally polished rock and tricky, hard-for-the grade routes.",,Heidi witzka9a?40m,,,https://climbinleonidio.com/route/heidi-witzka-16/
12,"H.A.D.A.A tough crag on a natural terrace in a shady gorge. Naturally polished rock and tricky, hard-for-the grade routes.",,Der helle wahnsinn8a+25m,,,https://climbinleonidio.com/route/der-helle-wahnsinn-16/
12,"H.A.D.A.A tough crag on a natural terrace in a shady gorge. Naturally polished rock and tricky, hard-for-the grade routes.",,Tampourlo7c+12m,,,https://climbinleonidio.com/route/tampourlo-16/
12,"H.A.D.A.A tough crag on a natural terrace in a shady gorge. Naturally polished rock and tricky, hard-for-the grade routes.",,Destroy7b25m,,,https://climbinleonidio.com/route/destroy-16/
12,"H.A.D.A.A tough crag on a natural terrace in a shady gorge. Naturally polished rock and tricky, hard-for-the grade routes.",,Erase7a+25m,,,https://climbinleonidio.com/route/erase-16/
12,"H.A.D.A.A tough crag on a natural terrace in a shady gorge. Naturally polished rock and tricky, hard-for-the grade routes.",,Improve7b+25m,,,https://climbinleonidio.com/route/improve-16/
12,"H.A.D.A.A tough crag on a natural terrace in a shady gorge. Naturally polished rock and tricky, hard-for-the grade routes.",,Unconditional love7c25m,,,https://climbinleonidio.com/route/unconditional-love-16/
12,"H.A.D.A.A tough crag on a natural terrace in a shady gorge. Naturally polished rock and tricky, hard-for-the grade routes.",,Unconditional love ext?40m,,,https://climbinleonidio.com/route/unconditional-love-ext-16/
12,"H.A.D.A.A tough crag on a natural terrace in a shady gorge. Naturally polished rock and tricky, hard-for-the grade routes.",,Unconventional affair7b+25m,,,https://climbinleonidio.com/route/unconventional-affair-16/
12,"H.A.D.A.A tough crag on a natural terrace in a shady gorge. Naturally polished rock and tricky, hard-for-the grade routes.",,Zeybreak7c40m,,,https://climbinleonidio.com/route/zeybreak-16/
12,"H.A.D.A.A tough crag on a natural terrace in a shady gorge. Naturally polished rock and tricky, hard-for-the grade routes.",,Amigo6a15m,,,https://climbinleonidio.com/route/amigo-16/
12,"H.A.D.A.A tough crag on a natural terrace in a shady gorge. Naturally polished rock and tricky, hard-for-the grade routes.",,Flying steps6b+20m,,,https://climbinleonidio.com/route/flying-steps-16/
12,"H.A.D.A.A tough crag on a natural terrace in a shady gorge. Naturally polished rock and tricky, hard-for-the grade routes.",,Gastone duck6c22m,,,https://climbinleonidio.com/route/gastone-duck-16/
12,"H.A.D.A.A tough crag on a natural terrace in a shady gorge. Naturally polished rock and tricky, hard-for-the grade routes.",,No name 226c+20m,,,https://climbinleonidio.com/route/no-name-22-16/
12,"H.A.D.A.A tough crag on a natural terrace in a shady gorge. Naturally polished rock and tricky, hard-for-the grade routes.",,Medousa6b15m,,,https://climbinleonidio.com/route/medousa-16/
12,"H.A.D.A.A tough crag on a natural terrace in a shady gorge. Naturally polished rock and tricky, hard-for-the grade routes.",,Medousa ext7b+28m,,,https://climbinleonidio.com/route/medousa-ext-16/
12,"H.A.D.A.A tough crag on a natural terrace in a shady gorge. Naturally polished rock and tricky, hard-for-the grade routes.",,Brownie7a20m,,,https://climbinleonidio.com/route/brownie-16/
12,"H.A.D.A.A tough crag on a natural terrace in a shady gorge. Naturally polished rock and tricky, hard-for-the grade routes.",,Skylisia apodrasi6c+20m,,,https://climbinleonidio.com/route/skylisia-apodrasi-16/
12,"H.A.D.A.A tough crag on a natural terrace in a shady gorge. Naturally polished rock and tricky, hard-for-the grade routes.",,Happy new year daila6c20m,,,https://climbinleonidio.com/route/happy-new-year-daila-16/
12,"H.A.D.A.A tough crag on a natural terrace in a shady gorge. Naturally polished rock and tricky, hard-for-the grade routes.",,Sokolatina7a22m,,,https://climbinleonidio.com/route/sokolatina-16/
12,"H.A.D.A.A tough crag on a natural terrace in a shady gorge. Naturally polished rock and tricky, hard-for-the grade routes.",,H.A.D.A.7b+25m,,,https://climbinleonidio.com/route/h-a-d-a-16/
12,"H.A.D.A.A tough crag on a natural terrace in a shady gorge. Naturally polished rock and tricky, hard-for-the grade routes.",,Tout est relative7a18m,,,https://climbinleonidio.com/route/tout-est-relative-16/
12,"H.A.D.A.A tough crag on a natural terrace in a shady gorge. Naturally polished rock and tricky, hard-for-the grade routes.",,Tout est relative ext9a?50m,,,https://climbinleonidio.com/route/tout-est-relative-ext-16/
12,"H.A.D.A.A tough crag on a natural terrace in a shady gorge. Naturally polished rock and tricky, hard-for-the grade routes.",,Booze7c25m,,,https://climbinleonidio.com/route/booze-16/
12,"H.A.D.A.A tough crag on a natural terrace in a shady gorge. Naturally polished rock and tricky, hard-for-the grade routes.",,Biceps for the disco8a?42m,,,https://climbinleonidio.com/route/biceps-for-the-disco-16/
12,"H.A.D.A.A tough crag on a natural terrace in a shady gorge. Naturally polished rock and tricky, hard-for-the grade routes.",,Dida7a+22m,,,https://climbinleonidio.com/route/dida-16/
12,"H.A.D.A.A tough crag on a natural terrace in a shady gorge. Naturally polished rock and tricky, hard-for-the grade routes.",,La moya7b22m,,,https://climbinleonidio.com/route/la-moya-16/
12,"H.A.D.A.A tough crag on a natural terrace in a shady gorge. Naturally polished rock and tricky, hard-for-the grade routes.",,Klinke auf clinche7b+20m,,,https://climbinleonidio.com/route/klinke-auf-clinche-16/
12,"H.A.D.A.A tough crag on a natural terrace in a shady gorge. Naturally polished rock and tricky, hard-for-the grade routes.",,Michael bekyros6a+20m,,,https://climbinleonidio.com/route/michael-bekyros-16/
12,"H.A.D.A.A tough crag on a natural terrace in a shady gorge. Naturally polished rock and tricky, hard-for-the grade routes.",,Troufa7b25m,,,https://climbinleonidio.com/route/troufa-16/
12,"H.A.D.A.A tough crag on a natural terrace in a shady gorge. Naturally polished rock and tricky, hard-for-the grade routes.",,Troufa ext7c+45m,,,https://climbinleonidio.com/route/troufa-ext-16/
12,"H.A.D.A.A tough crag on a natural terrace in a shady gorge. Naturally polished rock and tricky, hard-for-the grade routes.",,Rebel without a cause7c20m,,,https://climbinleonidio.com/route/rebel-without-a-cause-16/
12,"H.A.D.A.A tough crag on a natural terrace in a shady gorge. Naturally polished rock and tricky, hard-for-the grade routes.",,Rebel without a cause ext8b+?40m,,,https://climbinleonidio.com/route/rebel-without-a-cause-ext-16/
12,"H.A.D.A.A tough crag on a natural terrace in a shady gorge. Naturally polished rock and tricky, hard-for-the grade routes.",,Piranha7b18m,,,https://climbinleonidio.com/route/piranha-16/
12,"H.A.D.A.A tough crag on a natural terrace in a shady gorge. Naturally polished rock and tricky, hard-for-the grade routes.",,Piranha aka the swarm8b+38m,,,https://climbinleonidio.com/route/piranha-aka-the-swarm-16/
12,"H.A.D.A.A tough crag on a natural terrace in a shady gorge. Naturally polished rock and tricky, hard-for-the grade routes.",,Piranha aka the swarm ext8c?45m,,,https://climbinleonidio.com/route/piranha-aka-the-swarm-ext-16/
12,"H.A.D.A.A tough crag on a natural terrace in a shady gorge. Naturally polished rock and tricky, hard-for-the grade routes.",,First blood8a25m,,,https://climbinleonidio.com/route/first-blood-16/
12,"H.A.D.A.A tough crag on a natural terrace in a shady gorge. Naturally polished rock and tricky, hard-for-the grade routes.",,Proto thema8a?25m,,,https://climbinleonidio.com/route/proto-thema-16/
12,"H.A.D.A.A tough crag on a natural terrace in a shady gorge. Naturally polished rock and tricky, hard-for-the grade routes.",,Pou paei o popeye?8b+25m,,,https://climbinleonidio.com/route/pou-paei-o-popeye-16/
12,"H.A.D.A.A tough crag on a natural terrace in a shady gorge. Naturally polished rock and tricky, hard-for-the grade routes.",,Spinach pie?30m,,,https://climbinleonidio.com/route/spinach-pie-16/
12,"H.A.D.A.A tough crag on a natural terrace in a shady gorge. Naturally polished rock and tricky, hard-for-the grade routes.",,Petran?25m,,,https://climbinleonidio.com/route/petran-16/
12,"H.A.D.A.A tough crag on a natural terrace in a shady gorge. Naturally polished rock and tricky, hard-for-the grade routes.",,Petran ext?35m,,,https://climbinleonidio.com/route/petran-ext-16/
12,"H.A.D.A.A tough crag on a natural terrace in a shady gorge. Naturally polished rock and tricky, hard-for-the grade routes.",,Fill8b?25m,,,https://climbinleonidio.com/route/fill-16/
12,"H.A.D.A.A tough crag on a natural terrace in a shady gorge. Naturally polished rock and tricky, hard-for-the grade routes.",,Kakai?25m,,,https://climbinleonidio.com/route/kakai-16/
12,"H.A.D.A.A tough crag on a natural terrace in a shady gorge. Naturally polished rock and tricky, hard-for-the grade routes.",,Talos6c+30m,,,https://climbinleonidio.com/route/talos-16/
12,"H.A.D.A.A tough crag on a natural terrace in a shady gorge. Naturally polished rock and tricky, hard-for-the grade routes.",,Kamara7a25m,,,https://climbinleonidio.com/route/kamara-16/
12,"H.A.D.A.A tough crag on a natural terrace in a shady gorge. Naturally polished rock and tricky, hard-for-the grade routes.",,Flou6c20m,,,https://climbinleonidio.com/route/flou-16/
12,"H.A.D.A.A tough crag on a natural terrace in a shady gorge. Naturally polished rock and tricky, hard-for-the grade routes.",,Sala7b+25m,,,https://climbinleonidio.com/route/sala-16/
12,"H.A.D.A.A tough crag on a natural terrace in a shady gorge. Naturally polished rock and tricky, hard-for-the grade routes.",,Chips + beer7a+22m,,,https://climbinleonidio.com/route/chips-beer-16/
12,"H.A.D.A.A tough crag on a natural terrace in a shady gorge. Naturally polished rock and tricky, hard-for-the grade routes.",,Thailand7c+10m,,,https://climbinleonidio.com/route/thailand-16/
13,"Bella VistaWell-bolted mid-grade routes, good for a sunny winter day.",,Gym6c+/7a16m,,,https://climbinleonidio.com/route/gym-16/
13,"Bella VistaWell-bolted mid-grade routes, good for a sunny winter day.",,Loose7a+20m,,,https://climbinleonidio.com/route/loose-16/
13,"Bella VistaWell-bolted mid-grade routes, good for a sunny winter day.",,Scrat7a23m,,,https://climbinleonidio.com/route/scrat-16/
13,"Bella VistaWell-bolted mid-grade routes, good for a sunny winter day.",,Scrylo7a28m,,,https://climbinleonidio.com/route/scrylo-16/
13,"Bella VistaWell-bolted mid-grade routes, good for a sunny winter day.",,Hylo7a+28m,,,https://climbinleonidio.com/route/hylo-16/
13,"Bella VistaWell-bolted mid-grade routes, good for a sunny winter day.",,Pump8a23m,,,https://climbinleonidio.com/route/pump-16/
13,"Bella VistaWell-bolted mid-grade routes, good for a sunny winter day.",,Pump ext8a43m,,,https://climbinleonidio.com/route/pump-ext-16/
13,"Bella VistaWell-bolted mid-grade routes, good for a sunny winter day.",,Rock up7b+23m,,,https://climbinleonidio.com/route/rock-up-16/
13,"Bella VistaWell-bolted mid-grade routes, good for a sunny winter day.",,Rock up ext7b+43m,,,https://climbinleonidio.com/route/rock-up-ext-16/
13,"Bella VistaWell-bolted mid-grade routes, good for a sunny winter day.",,Triple “s”6c28m,,,https://climbinleonidio.com/route/triple-s-16/
13,"Bella VistaWell-bolted mid-grade routes, good for a sunny winter day.",,Edge6b28m,,,https://climbinleonidio.com/route/edge-16/
13,"Bella VistaWell-bolted mid-grade routes, good for a sunny winter day.",,Sir yes sir6b32m,,,https://climbinleonidio.com/route/sir-yes-sir-16/
13,"Bella VistaWell-bolted mid-grade routes, good for a sunny winter day.",,Kuchen club6b32m,,,https://climbinleonidio.com/route/kuchen-club-16/
13,"Bella VistaWell-bolted mid-grade routes, good for a sunny winter day.",,Schmidi6b+30m,,,https://climbinleonidio.com/route/schmidi-16/
13,"Bella VistaWell-bolted mid-grade routes, good for a sunny winter day.",,Bella cara6a+22m,,,https://climbinleonidio.com/route/bella-cara-16/
13,"Bella VistaWell-bolted mid-grade routes, good for a sunny winter day.",,Speedy6a22m,,,https://climbinleonidio.com/route/speedy-16/
13,"Bella VistaWell-bolted mid-grade routes, good for a sunny winter day.",,Agios6a25m,,,https://climbinleonidio.com/route/agios-16/
13,"Bella VistaWell-bolted mid-grade routes, good for a sunny winter day.",,Manolis5b+23m,,,https://climbinleonidio.com/route/manolis-16/
13,"Bella VistaWell-bolted mid-grade routes, good for a sunny winter day.",,Bella tuca5b19m,,,https://climbinleonidio.com/route/bella-tuca-16/
13,"Bella VistaWell-bolted mid-grade routes, good for a sunny winter day.",,Donky door5a20m,,,https://climbinleonidio.com/route/donky-door-16/
13,"Bella VistaWell-bolted mid-grade routes, good for a sunny winter day.",,Super bibe6b+30m,,,https://climbinleonidio.com/route/super-bibe-16/
13,"Bella VistaWell-bolted mid-grade routes, good for a sunny winter day.",,Killmist onsight7a16m,,,https://climbinleonidio.com/route/killmist-onsight-16/
13,"Bella VistaWell-bolted mid-grade routes, good for a sunny winter day.",,Ram6c26m,,,https://climbinleonidio.com/route/ram-16/
13,"Bella VistaWell-bolted mid-grade routes, good for a sunny winter day.",,Crazy crog6b26m,,,https://climbinleonidio.com/route/crazy-crog-16/
13,"Bella VistaWell-bolted mid-grade routes, good for a sunny winter day.",,Stressless6b26m,,,https://climbinleonidio.com/route/stressless-16/
13,"Bella VistaWell-bolted mid-grade routes, good for a sunny winter day.",,Capprisi6c+25m,,,https://climbinleonidio.com/route/capprisi-16/
13,"Bella VistaWell-bolted mid-grade routes, good for a sunny winter day.",,Baclava7a+28m,,,https://climbinleonidio.com/route/baclava-16/
13,"Bella VistaWell-bolted mid-grade routes, good for a sunny winter day.",,Luna7a+28m,,,https://climbinleonidio.com/route/luna-16/
13,"Bella VistaWell-bolted mid-grade routes, good for a sunny winter day.",,Odin7a28m,,,https://climbinleonidio.com/route/odin-16/
13,"Bella VistaWell-bolted mid-grade routes, good for a sunny winter day.",,Rainfall7c25m,,,https://climbinleonidio.com/route/rainfall-16/
13,"Bella VistaWell-bolted mid-grade routes, good for a sunny winter day.",,Loco loco7a+25m,,,https://climbinleonidio.com/route/loco-loco-16/
13,"Bella VistaWell-bolted mid-grade routes, good for a sunny winter day.",,Bella duracella6b22m,,,https://climbinleonidio.com/route/bella-duracella-16/
13,"Bella VistaWell-bolted mid-grade routes, good for a sunny winter day.",,Do it5c+22m,,,https://climbinleonidio.com/route/do-it-16/
13,"Bella VistaWell-bolted mid-grade routes, good for a sunny winter day.",,Bella vista6a28m,,,https://climbinleonidio.com/route/bella-vista-16/
13,"Bella VistaWell-bolted mid-grade routes, good for a sunny winter day.",,Try6c+22m,,,https://climbinleonidio.com/route/try-16/
13,"Bella VistaWell-bolted mid-grade routes, good for a sunny winter day.",,Thor6c+22m,,,https://climbinleonidio.com/route/thor-16/
13,"Bella VistaWell-bolted mid-grade routes, good for a sunny winter day.",,Walk away7a+/b20m,,,https://climbinleonidio.com/route/walk-away-16/
13,"Bella VistaWell-bolted mid-grade routes, good for a sunny winter day.",,Machs nah7a+33m,,,https://climbinleonidio.com/route/machs-nah-16/
13,"Bella VistaWell-bolted mid-grade routes, good for a sunny winter day.",,For you6c30m,,,https://climbinleonidio.com/route/for-you-16/
13,"Bella VistaWell-bolted mid-grade routes, good for a sunny winter day.",,Bullshit6c30m,,,https://climbinleonidio.com/route/bullshit-16/
14,Montanejos Climbing GardenGood rock and worthwhile mid-grade routes close to town and the road. Ideal for a short session on cold or cloudy days.,,Olé5c18m,,,https://climbinleonidio.com/route/ole-16/
14,Montanejos Climbing GardenGood rock and worthwhile mid-grade routes close to town and the road. Ideal for a short session on cold or cloudy days.,,El aspirante vangelis6a18m,,,https://climbinleonidio.com/route/el-aspirante-vangelis-16/
14,Montanejos Climbing GardenGood rock and worthwhile mid-grade routes close to town and the road. Ideal for a short session on cold or cloudy days.,,Grado comercial6b16m,,,https://climbinleonidio.com/route/grado-comercial-16/
14,Montanejos Climbing GardenGood rock and worthwhile mid-grade routes close to town and the road. Ideal for a short session on cold or cloudy days.,,Montanejos no esta lejos7a18m,,,https://climbinleonidio.com/route/montanejos-no-esta-lejos-16/
14,Montanejos Climbing GardenGood rock and worthwhile mid-grade routes close to town and the road. Ideal for a short session on cold or cloudy days.,,Monta-que??7a+18m,,,https://climbinleonidio.com/route/monta-que-16/
14,Montanejos Climbing GardenGood rock and worthwhile mid-grade routes close to town and the road. Ideal for a short session on cold or cloudy days.,,Mpoumpis the man7b+18m,,,https://climbinleonidio.com/route/mpoumpis-the-man-16/
14,Montanejos Climbing GardenGood rock and worthwhile mid-grade routes close to town and the road. Ideal for a short session on cold or cloudy days.,,Spain top 106c+14m,,,https://climbinleonidio.com/route/spain-top-10-16/
14,Montanejos Climbing GardenGood rock and worthwhile mid-grade routes close to town and the road. Ideal for a short session on cold or cloudy days.,,Montanejos rock climbing7b+21m,,,https://climbinleonidio.com/route/montanejos-rock-climbing-16/
14,Montanejos Climbing GardenGood rock and worthwhile mid-grade routes close to town and the road. Ideal for a short session on cold or cloudy days.,09100,,09100,,https://climbinleonidio.com/route/100-dias-en-leonidio-16/
14,Montanejos Climbing GardenGood rock and worthwhile mid-grade routes close to town and the road. Ideal for a short session on cold or cloudy days.,10100,,10100,,https://climbinleonidio.com/route/100-dias-en-leonidio-ext-16/
14,Montanejos Climbing GardenGood rock and worthwhile mid-grade routes close to town and the road. Ideal for a short session on cold or cloudy days.,,Ten days of my life6b+15m,,,https://climbinleonidio.com/route/ten-days-of-my-life-16/
14,Montanejos Climbing GardenGood rock and worthwhile mid-grade routes close to town and the road. Ideal for a short session on cold or cloudy days.,,Ten days of my life ext7a+19m,,,https://climbinleonidio.com/route/ten-days-of-my-life-ext-16/
14,Montanejos Climbing GardenGood rock and worthwhile mid-grade routes close to town and the road. Ideal for a short session on cold or cloudy days.,,"Cana, celcas y proyecto7a+19m",,,https://climbinleonidio.com/route/cana-celcas-y-proyecto-16/
14,Montanejos Climbing GardenGood rock and worthwhile mid-grade routes close to town and the road. Ideal for a short session on cold or cloudy days.,,A vista sin despeinarse7a17m,,,https://climbinleonidio.com/route/a-vista-sin-despeinarse-16/
14,Montanejos Climbing GardenGood rock and worthwhile mid-grade routes close to town and the road. Ideal for a short session on cold or cloudy days.,,Le llamaban trinidad7a17m,,,https://climbinleonidio.com/route/le-llamaban-trinidad-16/
14,Montanejos Climbing GardenGood rock and worthwhile mid-grade routes close to town and the road. Ideal for a short session on cold or cloudy days.,,Parabolt-man7b20m,,,https://climbinleonidio.com/route/parabolt-man-16/
14,Montanejos Climbing GardenGood rock and worthwhile mid-grade routes close to town and the road. Ideal for a short session on cold or cloudy days.,,Estilo onijbese7c+20m,,,https://climbinleonidio.com/route/estilo-onijbese-16/
14,Montanejos Climbing GardenGood rock and worthwhile mid-grade routes close to town and the road. Ideal for a short session on cold or cloudy days.,,Climbing paradise7a+22m,,,https://climbinleonidio.com/route/climbing-paradise-16/
14,Montanejos Climbing GardenGood rock and worthwhile mid-grade routes close to town and the road. Ideal for a short session on cold or cloudy days.,,Busi’s smile6c16m,,,https://climbinleonidio.com/route/busis-smile-16/
14,Montanejos Climbing GardenGood rock and worthwhile mid-grade routes close to town and the road. Ideal for a short session on cold or cloudy days.,2020,,2020,,https://climbinleonidio.com/route/20-anos-de-diferencia-16/
14,Montanejos Climbing GardenGood rock and worthwhile mid-grade routes close to town and the road. Ideal for a short session on cold or cloudy days.,,Hohlspiegel6a+20m,,,https://climbinleonidio.com/route/hohlspiegel-16/
15,15LoupasA massive wall very close to town with wel,,Don’t follow me6a+22m,,,https://climbinleonidio.com/route/dont-follow-me-16/
15,15LoupasA massive wall very close to town with wel,,I am crazy6c22m,,,https://climbinleonidio.com/route/i-am-crazy-16/
15,15LoupasA massive wall very close to town with wel,,Geff6b+22m,,,https://climbinleonidio.com/route/geff-16/
15,15LoupasA massive wall very close to town with wel,,Tim6b+22m,,,https://climbinleonidio.com/route/tim-16/
15,15LoupasA massive wall very close to town with wel,,Joakim6b+28m,,,https://climbinleonidio.com/route/joakim-16/
15,15LoupasA massive wall very close to town with wel,,Anabouboula6c+35m,,,https://climbinleonidio.com/route/anabouboula-16/
15,15LoupasA massive wall very close to town with wel,,Anabouboula ext7a+40m,,,https://climbinleonidio.com/route/anabouboula-ext-16/
15,15LoupasA massive wall very close to town with wel,,Resist and bite6b+25m,,,https://climbinleonidio.com/route/resist-and-bite-16/
15,15LoupasA massive wall very close to town with wel,,Resist and bite ext7a40m,,,https://climbinleonidio.com/route/resist-and-bite-ext-16/
15,15LoupasA massive wall very close to town with wel,,Gay division6b+20m,,,https://climbinleonidio.com/route/gay-division-16/
15,15LoupasA massive wall very close to town with wel,,Gay division ext7a+23m,,,https://climbinleonidio.com/route/gay-division-ext-16/
15,15LoupasA massive wall very close to town with wel,,Dimiltruc6b18m,,,https://climbinleonidio.com/route/dimiltruc-16/
15,15LoupasA massive wall very close to town with wel,,Dimiltruc ext7a28m,,,https://climbinleonidio.com/route/dimiltruc-ext-16/
15,15LoupasA massive wall very close to town with wel,,Alma6b18m,,,https://climbinleonidio.com/route/alma-16/
15,15LoupasA massive wall very close to town with wel,,Kosmina6b18m,,,https://climbinleonidio.com/route/kosmina-16/
15,15LoupasA massive wall very close to town with wel,,Boss of liars6c20m,,,https://climbinleonidio.com/route/boss-of-liars-16/
15,15LoupasA massive wall very close to town with wel,,Boss of liars ext??m,,,https://climbinleonidio.com/route/boss-of-liars-ext-16/
15,15LoupasA massive wall very close to town with wel,,Happy birthday marcel6b+30m,,,https://climbinleonidio.com/route/happy-birthday-marcel-16/
15,15LoupasA massive wall very close to town with wel,,Happy birthday marcel ext7b40m,,,https://climbinleonidio.com/route/happy-birthday-marcel-ext-16/
15,15LoupasA massive wall very close to town with wel,,Hellfest6c30m,,,https://climbinleonidio.com/route/hellfest-16/
15,15LoupasA massive wall very close to town with wel,,Hellfest ext7a 2pa40m,,,https://climbinleonidio.com/route/hellfest-ext-16/
15,15LoupasA massive wall very close to town with wel,,Long life to felix7a25m,,,https://climbinleonidio.com/route/long-life-to-felix-16/
15,15LoupasA massive wall very close to town with wel,,M&m’s6c20m,,,https://climbinleonidio.com/route/mms-16/
15,15LoupasA massive wall very close to town with wel,,King of metal6c?25m,,,https://climbinleonidio.com/route/king-of-metal-16/
15,15LoupasA massive wall very close to town with wel,,Rapeminot6b20m,,,https://climbinleonidio.com/route/rapeminot-16/
15,15LoupasA massive wall very close to town with wel,,Rapeminot ext left6c25m,,,https://climbinleonidio.com/route/rapeminot-ext-left-16/
15,15LoupasA massive wall very close to town with wel,,Xanthos6c20m,,,https://climbinleonidio.com/route/xanthos-16/
15,15LoupasA massive wall very close to town with wel,,Giouzelito6c25m,,,https://climbinleonidio.com/route/giouzelito-16/
15,15LoupasA massive wall very close to town with wel,,Rock on6b18m,,,https://climbinleonidio.com/route/rock-on-16/
15,15LoupasA massive wall very close to town with wel,,Cost desir6a+18m,,,https://climbinleonidio.com/route/cost-desir-16/
15,15LoupasA massive wall very close to town with wel,,Plethon6b+20m,,,https://climbinleonidio.com/route/plethon-16/
15,15LoupasA massive wall very close to town with wel,,Plethon ext7b30m,,,https://climbinleonidio.com/route/plethon-ext-16/
15,15LoupasA massive wall very close to town with wel,,Sat106b+18m,,,https://climbinleonidio.com/route/sat10-16/
15,15LoupasA massive wall very close to town with wel,,Hemlock7a+28m,,,https://climbinleonidio.com/route/hemlock-16/
15,15LoupasA massive wall very close to town with wel,,Man on the moon6b+30m,,,https://climbinleonidio.com/route/man-on-the-moon-16/
15,15LoupasA massive wall very close to town with wel,,Attalus6b+25m,,,https://climbinleonidio.com/route/attalus-16/
15,15LoupasA massive wall very close to town with wel,,Pausaius6a20m,,,https://climbinleonidio.com/route/pausaius-16/
15,15LoupasA massive wall very close to town with wel,,Pausaius ext6c25m,,,https://climbinleonidio.com/route/pausaius-ext-16/
15,15LoupasA massive wall very close to town with wel,,Caryatid6b+20m,,,https://climbinleonidio.com/route/caryatid-16/
15,15LoupasA massive wall very close to town with wel,,Mnesicles6c+20m,,,https://climbinleonidio.com/route/mnesicles-16/
15,15LoupasA massive wall very close to town with wel,,Wall of kimono7a25m,,,https://climbinleonidio.com/route/wall-of-kimono-16/
15,15LoupasA massive wall very close to town with wel,,Valerian7a25m,,,https://climbinleonidio.com/route/valerian-16/
15,15LoupasA massive wall very close to town with wel,,Kafe elliniko6c25m,,,https://climbinleonidio.com/route/kafe-elliniko-16/
15,15LoupasA massive wall very close to town with wel,,Kafe fredo6c+25m,,,https://climbinleonidio.com/route/kafe-fredo-16/
15,15LoupasA massive wall very close to town with wel,,Plato’s academy6b+28m,,,https://climbinleonidio.com/route/platos-academy-16/
15,15LoupasA massive wall very close to town with wel,,Socrates6b+27m,,,https://climbinleonidio.com/route/socrates-16/
15,15LoupasA massive wall very close to town with wel,,Famous star6b+20m,,,https://climbinleonidio.com/route/famous-star-16/
15,15LoupasA massive wall very close to town with wel,,Psycho killer6b16m,,,https://climbinleonidio.com/route/psycho-killer-16/
16,AresosA small crag with sweepoing views of Leonidio and the valley.,,Koutza-koutza6a+20m,,,https://climbinleonidio.com/route/koutza-koutza-16/
16,AresosA small crag with sweepoing views of Leonidio and the valley.,,Remy and partners7a20m,,,https://climbinleonidio.com/route/remy-and-partners-16/
16,AresosA small crag with sweepoing views of Leonidio and the valley.,,Kosterlitz7c+40m,,,https://climbinleonidio.com/route/kosterlitz-16/
16,AresosA small crag with sweepoing views of Leonidio and the valley.,,Happy sachi7b+20m,,,https://climbinleonidio.com/route/happy-sachi-16/
16,AresosA small crag with sweepoing views of Leonidio and the valley.,,Koue & katsoua7b25m,,,https://climbinleonidio.com/route/koue-katsoua-16/
16,AresosA small crag with sweepoing views of Leonidio and the valley.,,French tv5c15m,,,https://climbinleonidio.com/route/french-tv-16/
16,AresosA small crag with sweepoing views of Leonidio and the valley.,,French tv ext6a20m,,,https://climbinleonidio.com/route/french-tv-ext-16/
16,AresosA small crag with sweepoing views of Leonidio and the valley.,,Al capone5b15m,,,https://climbinleonidio.com/route/al-capone-16/
16,AresosA small crag with sweepoing views of Leonidio and the valley.,,Al capone ext6a+20m,,,https://climbinleonidio.com/route/al-capone-ext-16/
16,AresosA small crag with sweepoing views of Leonidio and the valley.,,Snorky5a15m,,,https://climbinleonidio.com/route/snorky-16/
